-1, TRAVELSERVICE, Autokar - krajowa wycieczka nad morze, 1, 2350,
134, TRAVELSERVICE, Pilot - wycieczka nad morze, 1, 1950,
135, TRAVELSERVICE, Pilot - wycieczka nad morze, 2, 2243,
136, TRAVELSERVICE, Pilot - wycieczka nad morze, 3, 2579,
137, TRAVELSERVICE, Pilot - wycieczka w góry, 1, 1950,
138, TRAVELSERVICE, Pilot - wycieczka w góry, 2, 2243,
139, TRAVELSERVICE, Pilot - wycieczka w góry, 3, 2579,
140, TRAVELSERVICE, Przewodnik - wycieczka do stolicy europejskiej, 1, 430,
141, TRAVELSERVICE, Przewodnik - wycieczka do stolicy europejskiej, 2, 495,
142, TRAVELSERVICE, Przewodnik - wycieczka do stolicy europejskiej, 3, 569,
143, TRAVELSERVICE, Przewodnik - wycieczka nad morze, 1, 290,
144, TRAVELSERVICE, Przewodnik - wycieczka nad morze, 2, 334,
145, TRAVELSERVICE, Przewodnik - wycieczka nad morze, 3, 384,
146, TRAVELSERVICE, Przewodnik - wycieczka w góry, 1, 290,
147, TRAVELSERVICE, Przewodnik - wycieczka w góry, 2, 334,
148, TRAVELSERVICE, Przewodnik - wycieczka w góry, 3, 384,
149, TRAVELSERVICE, Rezydent - Bułgaria, 1, 1100,
150, TRAVELSERVICE, Rezydent - Bułgaria, 2, 1265,
151, TRAVELSERVICE, Rezydent - Bułgaria, 3, 1455,
152, TRAVELSERVICE, Rezydent - Chorwacja, 1, 1450,
153, TRAVELSERVICE, Rezydent - Chorwacja, 2, 1650,
154, TRAVELSERVICE, Rezydent - Chorwacja, 3, 1850,
155, TRAVELSERVICE, Rezydent - Egipt, 1, 1400,
156, TRAVELSERVICE, Rezydent - Egipt, 2, 1500,
157, TRAVELSERVICE, Rezydent - Egipt, 3, 1600,
158, TRAVELSERVICE, Rezydent - Grecja, 1, 1450,
159, TRAVELSERVICE, Rezydent - Grecja, 2, 1650,
160, TRAVELSERVICE, Rezydent - Grecja, 3, 1850,
161, TRAVELSERVICE, Rezydent - Rumunia, 1, 980,
162, TRAVELSERVICE, Rezydent - Rumunia, 2, 1127,
163, TRAVELSERVICE, Rezydent - Rumunia, 3, 1296,
164, TRAVELSERVICE, Rezydent - Turcja, 1, 1950,
165, TRAVELSERVICE, Rezydent - Turcja, 2, 2243,
166, TRAVELSERVICE, Rezydent - Turcja, 3, 2579,
167, TRAVELSERVICE, Transfer na lotnisko i z powrotem - Bułgaria, 1, 475,
168, TRAVELSERVICE, Transfer na lotnisko i z powrotem - Bułgaria, 2, 570,
169, TRAVELSERVICE, Transfer na lotnisko i z powrotem - Bułgaria, 3, 684,
170, TRAVELSERVICE, Transfer na lotnisko i z powrotem - Chorwacja, 1, 475,
171, TRAVELSERVICE, Transfer na lotnisko i z powrotem - Chorwacja, 2, 570,
172, TRAVELSERVICE, Transfer na lotnisko i z powrotem - Chorwacja, 3, 684,
173, TRAVELSERVICE, Transfer na lotnisko i z powrotem - Egipt, 1, 475,
174, TRAVELSERVICE, Transfer na lotnisko i z powrotem - Egipt, 2, 570,
175, TRAVELSERVICE, Transfer na lotnisko i z powrotem - Egipt, 3, 684,
176, TRAVELSERVICE, Transfer na lotnisko i z powrotem - Grecja, 1, 475,
177, TRAVELSERVICE, Transfer na lotnisko i z powrotem - Grecja, 2, 570,
178, TRAVELSERVICE, Transfer na lotnisko i z powrotem - Grecja, 3, 684,
179, TRAVELSERVICE, Transfer na lotnisko i z powrotem - Rumunia, 1, 480,
180, TRAVELSERVICE, Transfer na lotnisko i z powrotem - Rumunia, 2, 540,
181, TRAVELSERVICE, Transfer na lotnisko i z powrotem - Rumunia, 3, 600,
182, TRAVELSERVICE, Transfer na lotnisko i z powrotem - Turcja, 1, 490,
183, TRAVELSERVICE, Transfer na lotnisko i z powrotem - Turcja, 2, 550,
184, TRAVELSERVICE, Transfer na lotnisko i z powrotem - Turcja, 3, 620,
185, TRAVELSERVICE, Ubezpieczenie NNW + KL - zagraniczne, 1, 62,
186, TRAVELSERVICE, Ubezpieczenie NNW + KL - zagraniczne, 2, 66,
187, TRAVELSERVICE, Ubezpieczenie NNW + KL - zagraniczne, 3, 69,
188, TRAVELSERVICE, Ubezpieczenie NNW - krajowe, 1, 35,
189, TRAVELSERVICE, Ubezpieczenie NNW - krajowe, 2, 40,
190, TRAVELSERVICE, Ubezpieczenie NNW - krajowe, 3, 46,
191, TRAVELSERVICE, Wychowawca - obóz językowy, 1, 750,
192, TRAVELSERVICE, Wychowawca - obóz językowy, 2, 863,
193, TRAVELSERVICE, Wychowawca - obóz językowy, 3, 992,
194, TRAVELSERVICE, Wychowawca - obóz jeździecki, 1, 750,
195, TRAVELSERVICE, Wychowawca - obóz jeździecki, 2, 863,
196, TRAVELSERVICE, Wychowawca - obóz jeździecki, 3, 992,
-5, WORLDTRAVEL, Autokar - krajowa wycieczka nad morze, 1, 2300,
197, WORLDTRAVEL, Autokar - krajowa wycieczka nad morze, 2, 2530,
198, WORLDTRAVEL, Autokar - krajowa wycieczka nad morze, 3, 2783,
199, WORLDTRAVEL, Autokar - krajowa wycieczka w góry, 1, 2300,
200, WORLDTRAVEL, Autokar - krajowa wycieczka w góry, 2, 2530,
201, WORLDTRAVEL, Autokar - krajowa wycieczka w góry, 3, 2783,
202, WORLDTRAVEL, Autokar - krajowy obóz jeździecki, 1, 2300,
203, WORLDTRAVEL, Autokar - krajowy obóz jeździecki, 2, 2737,
204, WORLDTRAVEL, Autokar - krajowy obóz jeździecki, 3, 3257,
205, WORLDTRAVEL, Autokar - obóz językowy, 1, 2300,
206, WORLDTRAVEL, Autokar - obóz językowy, 2, 2737,
207, WORLDTRAVEL, Autokar - obóz językowy, 3, 3257,
208, WORLDTRAVEL, Autokar - obóz narciarski, 1, 2300,
209, WORLDTRAVEL, Autokar - obóz narciarski, 2, 2737,
210, WORLDTRAVEL, Autokar - obóz narciarski, 3, 3257,
211, WORLDTRAVEL, Autokar - wycieczka do stolicy europejskiej, 1, 2500,
212, WORLDTRAVEL, Autokar - wycieczka do stolicy europejskiej, 2, 2750,
213, WORLDTRAVEL, Autokar - wycieczka do stolicy europejskiej, 3, 3025,
214, WORLDTRAVEL, Bilet na samolot obie strony - Bułgaria, 1, 220,
215, WORLDTRAVEL, Bilet na samolot obie strony - Bułgaria, 2, 235,
216, WORLDTRAVEL, Bilet na samolot obie strony - Bułgaria, 3, 250,
217, WORLDTRAVEL, Bilet na samolot obie strony - Chorwacja, 1, 485,
218, WORLDTRAVEL, Bilet na samolot obie strony - Chorwacja, 2, 525,
219, WORLDTRAVEL, Bilet na samolot obie strony - Chorwacja, 3, 575,
220, WORLDTRAVEL, Bilet na samolot obie strony - Egipt, 1, 485,
221, WORLDTRAVEL, Bilet na samolot obie strony - Egipt, 2, 525,
222, WORLDTRAVEL, Bilet na samolot obie strony - Egipt, 3, 575,
223, WORLDTRAVEL, Bilet na samolot obie strony - Grecja, 1, 480,
224, WORLDTRAVEL, Bilet na samolot obie strony - Grecja, 2, 520,
225, WORLDTRAVEL, Bilet na samolot obie strony - Grecja, 3, 560,
226, WORLDTRAVEL, Bilet na samolot obie strony - Rumunia, 1, 470,
227, WORLDTRAVEL, Bilet na samolot obie strony - Rumunia, 2, 530,
228, WORLDTRAVEL, Bilet na samolot obie strony - Rumunia, 3, 570,
229, WORLDTRAVEL, Bilet na samolot obie strony - Turcja, 1, 335,
230, WORLDTRAVEL, Bilet na samolot obie strony - Turcja, 2, 399,
231, WORLDTRAVEL, Bilet na samolot obie strony - Turcja, 3, 474,
232, WORLDTRAVEL, Bilet wstępu do muzeum, 1, 100,
233, WORLDTRAVEL, Bilet wstępu do muzeum, 2, 110,
234, WORLDTRAVEL, Bilet wstępu do muzeum, 3, 121,
235, WORLDTRAVEL, Bilet wstępu do oceanarium, 1, 51,
236, WORLDTRAVEL, Bilet wstępu do oceanarium, 2, 61,
237, WORLDTRAVEL, Bilet wstępu do oceanarium, 3, 72,
238, WORLDTRAVEL, Dobowe wyżywienie - Bułgaria, 1, 49,
239, WORLDTRAVEL, Dobowe wyżywienie - Bułgaria, 2, 58,
240, WORLDTRAVEL, Dobowe wyżywienie - Bułgaria, 3, 69,
241, WORLDTRAVEL, Dobowe wyżywienie - Chorwacja, 1, 88,
242, WORLDTRAVEL, Dobowe wyżywienie - Chorwacja, 2, 92,
243, WORLDTRAVEL, Dobowe wyżywienie - Chorwacja, 3, 95,
244, WORLDTRAVEL, Dobowe wyżywienie - Egipt, 1, 78,
245, WORLDTRAVEL, Dobowe wyżywienie - Egipt, 2, 85,
246, WORLDTRAVEL, Dobowe wyżywienie - Egipt, 3, 90,
247, WORLDTRAVEL, Dobowe wyżywienie - Grecja, 1, 78,
248, WORLDTRAVEL, Dobowe wyżywienie - Grecja, 2, 85,
249, WORLDTRAVEL, Dobowe wyżywienie - Grecja, 3, 90,
250, WORLDTRAVEL, Dobowe wyżywienie - obóz językowy, 1, 49,
251, WORLDTRAVEL, Dobowe wyżywienie - obóz językowy, 2, 58,
252, WORLDTRAVEL, Dobowe wyżywienie - obóz językowy, 3, 69,
253, WORLDTRAVEL, Dobowe wyżywienie - obóz jeździecki, 1, 49,
254, WORLDTRAVEL, Dobowe wyżywienie - obóz jeździecki, 2, 58,
255, WORLDTRAVEL, Dobowe wyżywienie - obóz jeździecki, 3, 69,
256, WORLDTRAVEL, Dobowe wyżywienie - obóz narciarski, 1, 49,
257, WORLDTRAVEL, Dobowe wyżywienie - obóz narciarski, 2, 58,
258, WORLDTRAVEL, Dobowe wyżywienie - obóz narciarski, 3, 69,
259, WORLDTRAVEL, Dobowe wyżywienie - Rumunia, 1, 49,
260, WORLDTRAVEL, Dobowe wyżywienie - Rumunia, 2, 58,
261, WORLDTRAVEL, Dobowe wyżywienie - Rumunia, 3, 69,
262, WORLDTRAVEL, Dobowe wyżywienie - Turcja, 1, 49,
263, WORLDTRAVEL, Dobowe wyżywienie - Turcja, 2, 58,
264, WORLDTRAVEL, Dobowe wyżywienie - Turcja, 3, 69,
265, WORLDTRAVEL, Dobowe wyżywienie - wycieczka do stolicy europejskiej, 1, 75,
266, WORLDTRAVEL, Dobowe wyżywienie - wycieczka do stolicy europejskiej, 2, 89,
267, WORLDTRAVEL, Dobowe wyżywienie - wycieczka do stolicy europejskiej, 3, 106,
268, WORLDTRAVEL, Dobowe wyżywienie - wycieczka nad morze, 1, 49,
269, WORLDTRAVEL, Dobowe wyżywienie - wycieczka nad morze, 2, 58,
270, WORLDTRAVEL, Dobowe wyżywienie - wycieczka nad morze, 3, 69,
271, WORLDTRAVEL, Dobowe wyżywienie - wycieczka w góry, 1, 49,
272, WORLDTRAVEL, Dobowe wyżywienie - wycieczka w góry, 2, 58,
273, WORLDTRAVEL, Dobowe wyżywienie - wycieczka w góry, 3, 69,
274, WORLDTRAVEL, Instruktor jeździectwa, 1, 1550,
275, WORLDTRAVEL, Instruktor jeździectwa, 2, 1845,
276, WORLDTRAVEL, Instruktor jeździectwa, 3, 2195,
277, WORLDTRAVEL, Instruktor narciarstwa, 1, 1150,
278, WORLDTRAVEL, Instruktor narciarstwa, 2, 1369,
279, WORLDTRAVEL, Instruktor narciarstwa, 3, 1629,
280, WORLDTRAVEL, Kierownik obozu językowego, 1, 960,
281, WORLDTRAVEL, Kierownik obozu językowego, 2, 1142,
282, WORLDTRAVEL, Kierownik obozu językowego, 3, 1359,
283, WORLDTRAVEL, Kierownik obozu jeździeckiego, 1, 960,
284, WORLDTRAVEL, Kierownik obozu jeździeckiego, 2, 1142,
285, WORLDTRAVEL, Kierownik obozu jeździeckiego, 3, 1359,
286, WORLDTRAVEL, Kierownik obozu narciarskiego, 1, 960,
287, WORLDTRAVEL, Kierownik obozu narciarskiego, 2, 1142,
288, WORLDTRAVEL, Kierownik obozu narciarskiego, 3, 1359,
289, WORLDTRAVEL, Nauczyciel języka, 1, 1950,
290, WORLDTRAVEL, Nauczyciel języka, 2, 2321,
291, WORLDTRAVEL, Nauczyciel języka, 3, 2761,
292, WORLDTRAVEL, Nocleg - Bułgaria, 1, 61,
293, WORLDTRAVEL, Nocleg - Bułgaria, 2, 73,
294, WORLDTRAVEL, Nocleg - Bułgaria, 3, 86,
295, WORLDTRAVEL, Nocleg - Chorwacja, 1, 105,
296, WORLDTRAVEL, Nocleg - Chorwacja, 2, 110,
297, WORLDTRAVEL, Nocleg - Chorwacja, 3, 115,
298, WORLDTRAVEL, Nocleg - Egipt, 1, 86,
299, WORLDTRAVEL, Nocleg - Egipt, 2, 90,
300, WORLDTRAVEL, Nocleg - Egipt, 3, 94,
301, WORLDTRAVEL, Nocleg - Grecja, 1, 105,
302, WORLDTRAVEL, Nocleg - Grecja, 2, 110,
303, WORLDTRAVEL, Nocleg - Grecja, 3, 115,
304, WORLDTRAVEL, Nocleg - obóz językowy, 1, 60,
305, WORLDTRAVEL, Nocleg - obóz językowy, 2, 71,
306, WORLDTRAVEL, Nocleg - obóz językowy, 3, 85,
307, WORLDTRAVEL, Nocleg - obóz jeździecki, 1, 60,
308, WORLDTRAVEL, Nocleg - obóz jeździecki, 2, 71,
309, WORLDTRAVEL, Nocleg - obóz jeździecki, 3, 85,
310, WORLDTRAVEL, Nocleg - obóz narciarski, 1, 60,
311, WORLDTRAVEL, Nocleg - obóz narciarski, 2, 71,
312, WORLDTRAVEL, Nocleg - obóz narciarski, 3, 85,
313, WORLDTRAVEL, Nocleg - Rumunia, 1, 60,
314, WORLDTRAVEL, Nocleg - Rumunia, 2, 71,
315, WORLDTRAVEL, Nocleg - Rumunia, 3, 85,
316, WORLDTRAVEL, Nocleg - Turcja, 1, 60,
317, WORLDTRAVEL, Nocleg - Turcja, 2, 71,
318, WORLDTRAVEL, Nocleg - Turcja, 3, 85,
319, WORLDTRAVEL, Nocleg - wycieczka do stolicy europejskiej, 1, 60,
320, WORLDTRAVEL, Nocleg - wycieczka do stolicy europejskiej, 2, 71,
321, WORLDTRAVEL, Nocleg - wycieczka do stolicy europejskiej, 3, 85,
322, WORLDTRAVEL, Nocleg - wycieczka nad morze, 1, 60,
323, WORLDTRAVEL, Nocleg - wycieczka nad morze, 2, 71,
324, WORLDTRAVEL, Nocleg - wycieczka nad morze, 3, 85,
325, WORLDTRAVEL, Nocleg - wycieczka w góry, 1, 60,
326, WORLDTRAVEL, Nocleg - wycieczka w góry, 2, 71,
327, WORLDTRAVEL, Nocleg - wycieczka w góry, 3, 85,
328, WORLDTRAVEL, Pilot - wycieczka do stolicy europejskiej, 1, 2050,
329, WORLDTRAVEL, Pilot - wycieczka do stolicy europejskiej, 2, 2440,
330, WORLDTRAVEL, Pilot - wycieczka do stolicy europejskiej, 3, 2903,
331, WORLDTRAVEL, Pilot - wycieczka nad morze, 1, 2050,
332, WORLDTRAVEL, Pilot - wycieczka nad morze, 2, 2440,
333, WORLDTRAVEL, Pilot - wycieczka nad morze, 3, 2903,
334, WORLDTRAVEL, Pilot - wycieczka w góry, 1, 2050,
335, WORLDTRAVEL, Pilot - wycieczka w góry, 2, 2440,
336, WORLDTRAVEL, Pilot - wycieczka w góry, 3, 2903,
337, WORLDTRAVEL, Przewodnik - wycieczka do stolicy europejskiej, 1, 520,
338, WORLDTRAVEL, Przewodnik - wycieczka do stolicy europejskiej, 2, 619,
339, WORLDTRAVEL, Przewodnik - wycieczka do stolicy europejskiej, 3, 736,
340, WORLDTRAVEL, Przewodnik - wycieczka nad morze, 1, 335,
341, WORLDTRAVEL, Przewodnik - wycieczka nad morze, 2, 399,
342, WORLDTRAVEL, Przewodnik - wycieczka nad morze, 3, 474,
343, WORLDTRAVEL, Przewodnik - wycieczka w góry, 1, 335,
344, WORLDTRAVEL, Przewodnik - wycieczka w góry, 2, 399,
345, WORLDTRAVEL, Przewodnik - wycieczka w góry, 3, 474,
346, WORLDTRAVEL, Rezydent - Bułgaria, 1, 990,
347, WORLDTRAVEL, Rezydent - Bułgaria, 2, 1178,
348, WORLDTRAVEL, Rezydent - Bułgaria, 3, 1402,
349, WORLDTRAVEL, Rezydent - Chorwacja, 1, 1650,
350, WORLDTRAVEL, Rezydent - Chorwacja, 2, 1800,
351, WORLDTRAVEL, Rezydent - Chorwacja, 3, 1950,
352, WORLDTRAVEL, Rezydent - Egipt, 1, 1550,
353, WORLDTRAVEL, Rezydent - Egipt, 2, 1750,
354, WORLDTRAVEL, Rezydent - Egipt, 3, 2000,
355, WORLDTRAVEL, Rezydent - Grecja, 1, 1650,
356, WORLDTRAVEL, Rezydent - Grecja, 2, 1800,
357, WORLDTRAVEL, Rezydent - Grecja, 3, 1950,
358, WORLDTRAVEL, Rezydent - Rumunia, 1, 960,
359, WORLDTRAVEL, Rezydent - Rumunia, 2, 1142,
360, WORLDTRAVEL, Rezydent - Rumunia, 3, 1359,
361, WORLDTRAVEL, Rezydent - Turcja, 1, 2050,
362, WORLDTRAVEL, Rezydent - Turcja, 2, 2440,
363, WORLDTRAVEL, Rezydent - Turcja, 3, 2903,
364, WORLDTRAVEL, Transfer na lotnisko i z powrotem - Bułgaria, 1, 500,
365, WORLDTRAVEL, Transfer na lotnisko i z powrotem - Bułgaria, 2, 550,
366, WORLDTRAVEL, Transfer na lotnisko i z powrotem - Bułgaria, 3, 600,
367, WORLDTRAVEL, Transfer na lotnisko i z powrotem - Chorwacja, 1, 500,
368, WORLDTRAVEL, Transfer na lotnisko i z powrotem - Chorwacja, 2, 550,
369, WORLDTRAVEL, Transfer na lotnisko i z powrotem - Chorwacja, 3, 600,
370, WORLDTRAVEL, Transfer na lotnisko i z powrotem - Egipt, 1, 500,
371, WORLDTRAVEL, Transfer na lotnisko i z powrotem - Egipt, 2, 550,
372, WORLDTRAVEL, Transfer na lotnisko i z powrotem - Egipt, 3, 600,
373, WORLDTRAVEL, Transfer na lotnisko i z powrotem - Grecja, 1, 500,
374, WORLDTRAVEL, Transfer na lotnisko i z powrotem - Grecja, 2, 550,
